artist,style,genre,title,text
william-merritt-chase,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: william-merritt-chase.
aleksey-savrasov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: aleksey-savrasov.
james-tissot,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: james-tissot.
hans-memling,Northern_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: Northern_Renaissance. Genre: portrait. Artist: hans-memling.
amedeo-modigliani,Expressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: portrait. Artist: amedeo-modigliani.
katsushika-hokusai,Ukiyo_e,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: sketch_and_study. Artist: katsushika-hokusai.
zinaida-serebriakova,Expressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: nude_painting. Artist: zinaida-serebriakova.
tintoretto,Mannerism_Late_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: portrait. Artist: tintoretto.
ivan-kramskoy,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: ivan-kramskoy.
konstantin-makovsky,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: konstantin-makovsky.
utagawa-kuniyoshi,Ukiyo_e,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: genre_painting. Artist: utagawa-kuniyoshi.
aleksey-savrasov,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: aleksey-savrasov.
henri-matisse,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: henri-matisse.
nikolay-bogdanov-belsky,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: nikolay-bogdanov-belsky.
gustav-klimt,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: gustav-klimt.
niko-pirosmani,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: niko-pirosmani.
paul-gauguin,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: paul-gauguin.
vasily-vereshchagin,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: vasily-vereshchagin.
fernando-botero,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: fernando-botero.
georges-seurat,Pointillism,portrait,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: portrait. Artist: georges-seurat.
konstantin-somov,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: konstantin-somov.
paul-gauguin,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: paul-gauguin.
michelangelo,High_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: sketch_and_study. Artist: michelangelo.
orest-kiprensky,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: orest-kiprensky.
berthe-morisot,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: berthe-morisot.
fernand-leger,Naive_Art_Primitivism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: sketch_and_study. Artist: fernand-leger.
gene-davis,Abstract_Expressionism,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Abstract_Expressionism. Genre: abstract_painting. Artist: gene-davis.
vasily-vereshchagin,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: vasily-vereshchagin.
gene-davis,Minimalism,abstract_painting,Untitled,Artwork titled 'Untitled'. Style: Minimalism. Genre: abstract_painting. Artist: gene-davis.
leonardo-da-vinci,High_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: sketch_and_study. Artist: leonardo-da-vinci.
kuzma-petrov-vodkin,Symbolism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: sketch_and_study. Artist: kuzma-petrov-vodkin.
utagawa-kuniyoshi,Ukiyo_e,portrait,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: portrait. Artist: utagawa-kuniyoshi.
zinaida-serebriakova,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: zinaida-serebriakova.
pietro-perugino,Early_Renaissance,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: religious_painting. Artist: pietro-perugino.
mary-cassatt,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: mary-cassatt.
georges-braque,Cubism,still_life,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: still_life. Artist: georges-braque.
odilon-redon,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: odilon-redon.
kuzma-petrov-vodkin,Symbolism,portrait,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: portrait. Artist: kuzma-petrov-vodkin.
gustave-courbet,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: gustave-courbet.
giovanni-boldini,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: giovanni-boldini.
camille-corot,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: camille-corot.
gustave-courbet,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: gustave-courbet.
william-turner,Romanticism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: cityscape. Artist: william-turner.
mikhail-vrubel,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: mikhail-vrubel.
vasily-surikov,Realism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: religious_painting. Artist: vasily-surikov.
pietro-perugino,High_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: portrait. Artist: pietro-perugino.
mary-cassatt,Impressionism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: sketch_and_study. Artist: mary-cassatt.
fernand-leger,Cubism,landscape,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: landscape. Artist: fernand-leger.
juan-gris,Cubism,portrait,Untitled,Artwork titled 'Untitled'. Style: Cubism. Genre: portrait. Artist: juan-gris.
valentin-serov,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: valentin-serov.
edouard-manet,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: edouard-manet.
theo-van-rysselberghe,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: theo-van-rysselberghe.
peter-paul-rubens,Baroque,portrait,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: portrait. Artist: peter-paul-rubens.
david-burliuk,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: david-burliuk.
joseph-wright,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: joseph-wright.
kuzma-petrov-vodkin,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: kuzma-petrov-vodkin.
ferdinand-hodler,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: ferdinand-hodler.
edward-burne-jones,Romanticism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: religious_painting. Artist: edward-burne-jones.
koloman-moser,Art_Nouveau,illustration,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: illustration. Artist: koloman-moser.
viktor-vasnetsov,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: viktor-vasnetsov.
konstantin-somov,Symbolism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: genre_painting. Artist: konstantin-somov.
anthony-van-dyck,Baroque,portrait,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: portrait. Artist: anthony-van-dyck.
georges-braque,Expressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: still_life. Artist: georges-braque.
konstantin-korovin,Art_Nouveau,landscape,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: landscape. Artist: konstantin-korovin.
zinaida-serebriakova,Art_Nouveau,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: nude_painting. Artist: zinaida-serebriakova.
lucas-cranach-the-elder,Northern_Renaissance,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Northern_Renaissance. Genre: religious_painting. Artist: lucas-cranach-the-elder.
vasily-surikov,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: vasily-surikov.
mstislav-dobuzhinsky,Symbolism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: cityscape. Artist: mstislav-dobuzhinsky.
dante-gabriel-rossetti,Romanticism,portrait,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: portrait. Artist: dante-gabriel-rossetti.
david-burliuk,Post_Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: landscape. Artist: david-burliuk.
isaac-levitan,Impressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: landscape. Artist: isaac-levitan.
henri-de-toulouse-lautrec,Art_Nouveau,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: sketch_and_study. Artist: henri-de-toulouse-lautrec.
gustave-courbet,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: gustave-courbet.
valentin-serov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: valentin-serov.
vasily-surikov,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: vasily-surikov.
maurice-prendergast,Naive_Art_Primitivism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Naive_Art_Primitivism. Genre: genre_painting. Artist: maurice-prendergast.
raoul-dufy,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: raoul-dufy.
nikolay-bogdanov-belsky,Impressionism,portrait,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: portrait. Artist: nikolay-bogdanov-belsky.
frans-hals,Baroque,portrait,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: portrait. Artist: frans-hals.
aleksey-savrasov,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: aleksey-savrasov.
katsushika-hokusai,Ukiyo_e,landscape,Untitled,Artwork titled 'Untitled'. Style: Ukiyo_e. Genre: landscape. Artist: katsushika-hokusai.
konstantin-somov,Symbolism,illustration,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: illustration. Artist: konstantin-somov.
henri-matisse,Post_Impressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: nude_painting. Artist: henri-matisse.
konstantin-korovin,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: konstantin-korovin.
gustav-klimt,Art_Nouveau,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Art_Nouveau. Genre: religious_painting. Artist: gustav-klimt.
hans-holbein-the-younger,Northern_Renaissance,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Northern_Renaissance. Genre: sketch_and_study. Artist: hans-holbein-the-younger.
felix-vallotton,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: felix-vallotton.
ilya-mashkov,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: ilya-mashkov.
edvard-munch,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: edvard-munch.
viktor-vasnetsov,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: viktor-vasnetsov.
henri-fantin-latour,Realism,still_life,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: still_life. Artist: henri-fantin-latour.
titian,High_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: High_Renaissance. Genre: portrait. Artist: titian.
edouard-manet,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: edouard-manet.
ilya-mashkov,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: ilya-mashkov.
leonardo-da-vinci,Early_Renaissance,portrait,Untitled,Artwork titled 'Untitled'. Style: Early_Renaissance. Genre: portrait. Artist: leonardo-da-vinci.
egon-schiele,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: egon-schiele.
georges-seurat,Pointillism,landscape,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: landscape. Artist: georges-seurat.
pierre-bonnard,Post_Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: genre_painting. Artist: pierre-bonnard.
sir-lawrence-alma-tadema,Romanticism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Romanticism. Genre: genre_painting. Artist: sir-lawrence-alma-tadema.
maxime-maufra,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: maxime-maufra.
odilon-redon,Symbolism,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: religious_painting. Artist: odilon-redon.
william-merritt-chase,Impressionism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: genre_painting. Artist: william-merritt-chase.
m.c.-escher,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: m.c.-escher.
ernst-ludwig-kirchner,Expressionism,nude_painting,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: nude_painting. Artist: ernst-ludwig-kirchner.
theo-van-rysselberghe,Pointillism,portrait,Untitled,Artwork titled 'Untitled'. Style: Pointillism. Genre: portrait. Artist: theo-van-rysselberghe.
nikolay-bogdanov-belsky,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: nikolay-bogdanov-belsky.
vasily-surikov,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: vasily-surikov.
john-henry-twachtman,Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Impressionism. Genre: cityscape. Artist: john-henry-twachtman.
vasily-polenov,Realism,genre_painting,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: genre_painting. Artist: vasily-polenov.
giovanni-boldini,Realism,landscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: landscape. Artist: giovanni-boldini.
georges-braque,Expressionism,landscape,Untitled,Artwork titled 'Untitled'. Style: Expressionism. Genre: landscape. Artist: georges-braque.
gustave-loiseau,Post_Impressionism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: cityscape. Artist: gustave-loiseau.
el-greco,Mannerism_Late_Renaissance,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Mannerism_Late_Renaissance. Genre: religious_painting. Artist: el-greco.
joshua-reynolds,Baroque,religious_painting,Untitled,Artwork titled 'Untitled'. Style: Baroque. Genre: religious_painting. Artist: joshua-reynolds.
mikalojus-ciurlionis,Symbolism,landscape,Untitled,Artwork titled 'Untitled'. Style: Symbolism. Genre: landscape. Artist: mikalojus-ciurlionis.
james-tissot,Realism,cityscape,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: cityscape. Artist: james-tissot.
arkhip-kuindzhi,Realism,sketch_and_study,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: sketch_and_study. Artist: arkhip-kuindzhi.
pierre-bonnard,Post_Impressionism,still_life,Untitled,Artwork titled 'Untitled'. Style: Post_Impressionism. Genre: still_life. Artist: pierre-bonnard.
mikhail-vrubel,Realism,portrait,Untitled,Artwork titled 'Untitled'. Style: Realism. Genre: portrait. Artist: mikhail-vrubel.
